"region","year","rural_population","total_population","urban_population","rural_share","urban_share"
"eastasia","1959",618292260,750517110,132224850,0.8238216714339797,0.1761783285660203
"eastasia","1960",622541672,759639666,137097994,0.8195223338956078,0.1804776661043922
"eastasia","1961",628886405,768817347,139930942,0.8179919553766261,0.18200804462337397
"eastasia","1962",637947783,780282055,142334272,0.8175861265962345,0.18241387340376553
"eastasia","1963",644803662,791819988,147016326,0.8143311254729275,0.18566887452707243
"eastasia","1964",654116927,806544069,152427142,0.8110120105538833,0.18898798944611667
"eastasia","1965",663883530,821838303,157954773,0.8078031013845312,0.19219689861546888
"eastasia","1966",678615725,840154333,161538608,0.8077274595214163,0.19227254047858372
"eastasia","1967",692380177,858282449,165902272,0.8067043405194926,0.19329565948050745
"eastasia","1968",702282611,872086036,169803425,0.8052905126438694,0.19470948735613053
"eastasia","1969",718953942,892118515,173164573,0.8058951024012768,0.19410489759872318
"eastasia","1970",726851044,906551456,179700412,0.8017758277142958,0.19822417228570421
"eastasia","1971",737809572,922433608,184624036,0.7998511389884224,0.20014886101157753
"eastasia","1972",746744421,935170812,188426391,0.7985112574279104,0.2014887425720896
"eastasia","1973",753711893,948350786,194638893,0.7947606562114454,0.20523934378855463
"eastasia","1974",759086094,959115877,200029783,0.7914435702746687,0.2085564297253313
"eastasia","1975",702558130,1081999214,379441084,0.64931482473332,0.35068517526668
"eastasia","1976",706028720,1096208538,390179818,0.6440642409957219,0.3559357590042781
"eastasia","1977",722570238,1120752561,398182323,0.6447187926613178,0.3552812073386821
"eastasia","1978",733950520,1140511154,406560634,0.6435277002122155,0.35647229978778444
"eastasia","1979",739361258,1155519495,416158237,0.6398518252606374,0.36014817473936256
"eastasia","1980",750925462,1180734522,429809060,0.6359816266979615,0.3640183733020385
"eastasia","1981",757889560,1196345172,438455612,0.6335040904064433,0.36649590959355666
"eastasia","1982",772184412,1222639166,450454754,0.6315717944209878,0.3684282055790122
"eastasia","1983",773910994,1243715818,469804824,0.6222570966770481,0.37774290332295185
"eastasia","1984",773394847,1266128154,492733307,0.6108345703842551,0.3891654296157449
"eastasia","1985",739673670,1264948450,525274780,0.5847460977559995,0.41525390224400055
"eastasia","1986",755717756,1287454243,531736487,0.586986108523004,0.41301389147699596
"eastasia","1987",764316330,1310018831,545702501,0.583439193325611,0.41656080667438894
"eastasia","1988",774379999,1333035031,558655032,0.5809149654672503,0.41908503453274965
"eastasia","1989",851880721,1356225064,504344343,0.628126366052766,0.371873633947234
"eastasia","1990",831161824,1362559594,531397770,0.6100003461573366,0.38999965384266344
"eastasia","1991",845337147,1385006801,539669654,0.6103487335871934,0.38965126641280656
"eastasia","1992",847265393,1406485959,559220566,0.6023987566874814,0.39760124331251856
"eastasia","1993",846891634,1427905893,581014259,0.5931004544148905,0.4068995455851095
"eastasia","1994",840376970,1452042788,611665818,0.5787549629701408,0.4212450370298592
"eastasia","1995",796013413,1430228038,634214625,0.5565639827010579,0.4434360172989421
"eastasia","1996",810743704,1453436382,642692678,0.5578116208185024,0.4421883791814976
"eastasia","1997",808757130,1469255479,660498349,0.5504537104401024,0.44954628955989756
"eastasia","1998",814393837,1489659667,675265830,0.5466979170081806,0.45330208299181934
"eastasia","1999",823602776,1515048238,691445462,0.5436148865380219,0.4563851134619781
"eastasia","2000",792369506,1477362673,684993167,0.5363405482493872,0.4636594517506129
"eastasia","2001",792997604,1502699489,709701885,0.5277153614577426,0.47228463854225744
"eastasia","2002",796773606,1514692882,717919276,0.5260298080677189,0.47397019193228107
"eastasia","2003",807557519,1533665095,726107576,0.5265540186268632,0.47344598137313676
"eastasia","2004",818988395,1553284225,734295830,0.5272624171535638,0.47273758284643624
"eastasia","2005",778803799,1518308749,739504950,0.5129416526862153,0.4870583473137847
"eastasia","2006",789652676,1536613904,746961228,0.5138914036534711,0.486108596346529
"eastasia","2007",800616857,1555263779,754646922,0.5147788226089717,0.48522117739102827
"eastasia","2008",812156904,1574489533,762332629,0.5158223582804853,0.48417764171951466
"eastasia","2009",822342991,1592361290,770018299,0.5164299058036006,0.48357009419639935
"eastasia","2010",785270732,1559608677,774337945,0.5035049776143301,0.4964950223856699
"eastasia","2011",799282990,1576681906,777398916,0.5069399141059211,0.4930600858940789
"eastasia","2012",809700092,1596110970,786410878,0.5072956124097061,0.49270438759029395
"eastasia","2013",819469065,1614891940,795422875,0.5074451390227386,0.4925548609772614
"eastasia","2014",829920539,1634355382,804434843,0.5077968648314458,0.4922031351685542
"eastasia","2015",788386845,1600941510,812554665,0.49245199782470506,0.5075480021752949
"eastasia","2016",820845830,1638478841,817633011,0.5009804273694616,0.4990195726305385
"eastasia","2017",827659555,1654582187,826922632,0.5002226915670283,0.4997773084329718
"eastasia","2018",854759230,1690971492,836212262,0.5054841161095104,0.4945158838904896
"eastasia","2019",863219317,1708721222,845501905,0.505184406845273,0.494815593154727
"eastasia","2020",817104732,1665079263,847974531,0.4907302313811832,0.5092697686188168
"eastasia","2021",824199840,1680785334,856585494,0.4903659160557621,0.5096340839442379
"eastasia","2022",832646809,1695304865,862658056,0.49114871678257116,0.5088512832174289
"eastasia","2023",839918976,1708647843,868728867,0.4915693888831369,0.5084306111168632
"eastasia","2024",847513230,1722313367,874800137,0.49207841397424396,0.507921586025756
"eastasia","2025",793664136,1660277872,866613736,0.4780309063831214,0.5219690936168786
"eastasia","-1000",11011202,11217408,206206,0.9816173219339085,0.01838267806609156
"eastasia","-10000",488599,488599,0,1,0
"eastasia","-2000",7662626,7686626,24000,0.9968776938021962,0.003122306197803822
"eastasia","-3000",6229315,6229315,0,1,0
"eastasia","-4000",3386381,3386381,0,1,0
"eastasia","-5000",1977849,1977849,0,1,0
"eastasia","-6000",1327352,1327352,0,1,0
"eastasia","-7000",1002334,1002334,0,1,0
"eastasia","-8000",852052,852052,0,1,0
"eastasia","-9000",724177,724177,0,1,0
